taxon,EOK05_S_2020-02-07,EOK05_S_2020-02-21,EOK05_S_2020-02-26,EOK05_S_2020-03-10,EOK05_S_2020-03-23,EOK05_S_2020-04-17,EOK05_S_2020-04-27,EOK05_S_2020-05-11,EOK05_S_2020-05-22,EOK05_S_2020-05-27,EOK05_S_2020-06-09,EOK05_S_2020-06-18,EOK05_S_2020-07-02,EOK05_S_2020-07-17,EOK05_S_2020-07-27,EOK05_S_2020-08-06,EOK05_S_2020-09-02,EOK05_S_2020-09-16,EOK05_S_2020-09-29,EOK05_S_2020-10-29,EOK05_S_2020-11-19,EOK05_S_Wi2021
Photobacterium,0,0,0,0,0,0,0,1.57890581826794e-05,0,0,0,0,0,0,7.84282969295322e-05,0,0,2.82637573839066e-05,8.6539626494972e-06,2.40987083092346e-05,0,0
Bacteroidia,0.000191369246962013,0.000227976518418603,0.000162106082220205,0.00265202911064512,0.000283540475402864,0.000238891543239369,0.000138635074673892,0.00112102313097024,0.000136691385025459,4.56777435194701e-05,0.000924588269286333,0.000110326566637246,0,0.0015805318615153,0.00133328104780205,0.000203123589419518,0.0006765899864682,0.00161103417088268,0.000268272842134413,0.00110854058222479,0.00109337415263503,0.00146828739920568
Limimaricola soesokkakensis,0,1.89980432015502e-05,1.62106082220205e-05,0,0,1.59261028826246e-05,0,0,0,0,0,0,0,0,0,0,0,0,8.6539626494972e-06,0,0,0
Sphingobacteriales,6.37897489873377e-05,1.89980432015502e-05,3.2421216444041e-05,0.000308375477981991,0.000614337696706205,0.000111482720178372,5.041275442687e-05,0,0.000187950654410006,4.56777435194701e-05,1.92622556101319e-05,0.000110326566637246,0.000134661998384056,0,0,2.25692877132798e-05,0,0,0,2.40987083092346e-05,0,0.00209411481526056
Aquibacter,0.000478423117405033,0.00142485324011627,0.00152379717286993,0.000894288886147774,0.000614337696706205,0.000573339703774486,0.000579746675909005,0.000663140443672535,0.000461333424460923,0.00210117620189563,0.0022922084176057,0.000588408355398647,0.0050498249394021,0.00160561966884094,0.00376455825261754,0.00164755800306942,0.0015464913976416,0.00209151804640909,0.00156636723955899,0.00214478503952188,0.00194073912092718,0.00050547598989048
Thiogranum,3.18948744936689e-05,0.000341964777627904,0.000405265205550512,0.000123350191192796,0.000165398610651671,3.18522057652492e-05,0.000189047829100762,0.000284203047288229,0.000136691385025459,0.000319744204636291,0.000520080901473563,0.0002390408943807,6.7330999192028e-05,0.000100351229302559,0.000862711266224854,0.000631940055971834,0.0003544042786262,0.000480483875526412,0.000675009086660782,0.000385579332947754,0.000300677891974634,0.0001203514261644
Haliangium,1.59474372468344e-05,0,1.62106082220205e-05,6.16750955963982e-05,2.36283729502386e-05,0,0,1.57890581826794e-05,0,0,0,0,0.000134661998384056,5.01756146512795e-05,0,0,0,2.82637573839066e-05,0,0,2.73343538158758e-05,0
MSBL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrobacter,1.59474372468344e-05,0,0.000113474257554143,0.000123350191192796,0,1.59261028826246e-05,0,7.8945290913397e-05,1.70864231281823e-05,0.000251227589357086,0.000231147067321583,0.000275816416593116,0.00016832749798007,0.000351229302558956,0.000548998078506725,0.00144443441364991,4.83278561763e-05,0.000141318786919533,0.000346158505979888,0.000265085791401581,2.73343538158758e-05,2.407028523288e-05
Ferruginibacter,0,0,1.62106082220205e-05,0,0,0,0,1.57890581826794e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Deferrisoma,2.39211558702516e-05,0.000151984345612402,4.86318246660615e-05,0.000185025286789195,0.00034261140777846,4.77783086478739e-05,0.00025206377213435,0.000173679640009473,0.000119604961897276,9.13554870389403e-05,0.000173360300491188,9.19388055310385e-05,0.00016832749798007,7.52634219769192e-05,0.000470569781577193,0.000744786494538232,0.0012726335459759,0.000678330177213759,0.000467313983072849,0.0013254289570079,0.000410015307238137,0.0003610542784932
Methylotenera,0.000215290402832265,0.000873909987271311,0.000551160679548697,0.00185025286789195,0.00168942866594206,0.00020703933747412,0.000945239145503813,0.00290518670561301,0.00213580289102279,0.00123329907502569,0.00078975248001541,0.000956163577522801,0.00111096148666846,0.000401404917210236,0.000666640523901024,0.00097047937167103,0.0003866228494104,0.000367428845990786,0.000311542655381899,0.00200019278966647,0.000902033675923901,0.00146828739920568
JGI 0000069-P22,0.000207316684208848,9.49902160077512e-05,0.000113474257554143,0.000246700382385593,0.00069703700203204,0.00141742315655359,0.000264666960741067,0.000442093629115023,0.000905580425793664,0.0016900765102204,7.70490224405278e-05,0.000459694027655193,0.00100996498788042,0.000476668339187155,0.000548998078506725,0.000135415726279679,0.0025291578065597,0.000113055029535626,0.000121155477092961,2.40987083092346e-05,0.000874699322108025,0.003610542784932
Geminicoccaceae,7.97371862341722e-06,1.89980432015502e-05,3.2421216444041e-05,0,3.5442559425358e-05,1.59261028826246e-05,1.26031886067175e-05,1.57890581826794e-05,0,2.28388717597351e-05,1.92622556101319e-05,0,3.3665499596014e-05,5.01756146512795e-05,3.92141484647661e-05,0.000248262164846077,8.05464269605e-05,0,6.92317011959776e-05,4.81974166184692e-05,0,2.407028523288e-05
VHS-B4-70,0,1.89980432015502e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77078631398393e-05,1.61092853921e-05,0,8.6539626494972e-05,2.40987083092346e-05,0,0
Omnitrophaceae,0,1.89980432015502e-05,0,0,0,0,0,0,0,0,1.92622556101319e-05,0,0,0,0,0,0,0,1.73079252989944e-05,0,0,9.628114093152e-05
Bdellovibrionales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73343538158758e-05,0
Nitrosococcaceae,0,3.79960864031005e-05,0,0.000123350191192796,0.000921506545059307,3.18522057652492e-05,0.000226857394920915,0,0.000102518538769094,0,0.000154098044881056,0.000165489849955869,0.00016832749798007,0.000100351229302559,0.000117642445394298,0.000473955041978875,6.44371415684e-05,0.000452220118142506,0.000164425290340447,0.00496433391170233,0.000683358845396895,0.00139607654350704
Thioalkalispiraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50878073256397e-05,0,0,3.22185707842e-05,0,0,0,0,0
Chitinivibrionales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Candidatus Thiodiazotropha,0,0,0,0,0,0,0,1.57890581826794e-05,0,0,7.70490224405278e-05,0,0,0,0,0,1.61092853921e-05,0,1.73079252989944e-05,4.81974166184692e-05,0,0
Winogradskyella,0,0,0,0,0,0,0,0,0,2.28388717597351e-05,5.77867668303958e-05,0,0,0,7.84282969295322e-05,2.25692877132798e-05,0,5.65275147678132e-05,8.6539626494972e-06,2.40987083092346e-05,5.46687076317516e-05,0
Desulfatitalea,1.59474372468344e-05,0.000113988259209301,0,3.08375477981991e-05,3.5442559425358e-05,0,0,3.15781163653588e-05,1.70864231281823e-05,0,1.92622556101319e-05,0,3.3665499596014e-05,2.50878073256397e-05,3.92141484647661e-05,0.000157985013992958,8.05464269605e-05,0.000113055029535626,1.73079252989944e-05,0.000120493541546173,5.46687076317516e-05,7.221085569864e-05
Acidobacteria group 18,7.97371862341722e-06,0,0,0,4.72567459004773e-05,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,2.82637573839066e-05,8.6539626494972e-06,9.63948332369385e-05,0,0
Marinobacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coxiella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerolineales,4.78423117405033e-05,5.69941296046507e-05,1.62106082220205e-05,0,0.000165398610651671,1.59261028826246e-05,2.5206377213435e-05,3.15781163653588e-05,1.70864231281823e-05,0.00013703323055841,0.000154098044881056,3.67755222124154e-05,6.7330999192028e-05,7.52634219769192e-05,7.84282969295322e-05,9.02771508531191e-05,0.0001288742831368,5.65275147678132e-05,0.000199041140938436,0.000144592249855408,2.73343538158758e-05,2.407028523288e-05
Aestuariibacter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirulina P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comamonas,4.78423117405033e-05,1.89980432015502e-05,8.10530411101024e-05,0.00265202911064512,0.000933320731534427,0.000780379041248607,0.00010082550885374,0.000221046814557512,6.83456925127294e-05,2.28388717597351e-05,0.00134835789270924,0.000625183877611062,0.00016832749798007,2.50878073256397e-05,0,0,0.0002094207100973,2.82637573839066e-05,0.00203368122263184,0.00031328320802005,8.20030614476274e-05,0.00077024912745216
Flectobacillus fontis,0,3.79960864031005e-05,0,0.000431725669174787,2.36283729502386e-05,0,0,0.00078945290913397,0,0,0.000250409322931715,0,0,0,0,0,1.61092853921e-05,0,9.51935891444692e-05,9.63948332369385e-05,0,4.814057046576e-05
NB1-j,7.97371862341722e-06,9.49902160077512e-05,8.10530411101024e-05,6.16750955963982e-05,5.90709323755966e-05,3.18522057652492e-05,0,3.15781163653588e-05,1.70864231281823e-05,4.56777435194701e-05,0,3.67755222124154e-05,0.000100996498788042,2.50878073256397e-05,0.000274499039253363,0.000112846438566399,9.66557123526e-05,2.82637573839066e-05,0.000121155477092961,4.81974166184692e-05,5.46687076317516e-05,9.628114093152e-05
Pleurocapsa PCC-7319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychrosphaera,0,0,1.62106082220205e-05,0,0,0,0,0,0,0,0,0,0,0,0.000156856593859064,0,1.61092853921e-05,8.47912721517199e-05,0,0,0,0
Crenothrix,3.18948744936689e-05,1.89980432015502e-05,1.62106082220205e-05,0.000370050573578389,0.000165398610651671,9.55566172957477e-05,2.5206377213435e-05,0.00157890581826794,0.00104227181081912,0.000114194358798675,7.70490224405278e-05,0.000294204177699323,0.000134661998384056,0,3.92141484647661e-05,2.25692877132798e-05,1.61092853921e-05,0,5.19237758969832e-05,9.63948332369385e-05,0.000136671769079379,0.00021663256709592
Cyanobiaceae,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.50878073256397e-05,0,0,0,0,0,0,0,0
t0.6.f,0,0,0,0,0,0,0,0,0,0,0,0,3.3665499596014e-05,0,0,0,3.22185707842e-05,0,0,0,2.73343538158758e-05,2.407028523288e-05
Motiliproteus,2.39211558702516e-05,5.69941296046507e-05,6.4842432888082e-05,3.08375477981991e-05,1.18141864751193e-05,1.59261028826246e-05,1.26031886067175e-05,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,4.81974166184692e-05,0,0
Neptunomonas,0,5.69941296046507e-05,0,0,0,0,0,0,1.70864231281823e-05,0,1.92622556101319e-05,0,0.00050498249394021,0.000150526843953838,7.84282969295322e-05,6.77078631398393e-05,0,0,0,2.40987083092346e-05,8.20030614476274e-05,2.407028523288e-05
Azoarcus,1.59474372468344e-05,3.79960864031005e-05,1.62106082220205e-05,6.16750955963982e-05,2.36283729502386e-05,0,2.5206377213435e-05,0.000110523407278756,8.54321156409117e-05,2.28388717597351e-05,9.63112780506597e-05,1.83877611062077e-05,3.3665499596014e-05,7.52634219769192e-05,0.000313713187718129,0.000112846438566399,0.0002094207100973,8.47912721517199e-05,5.19237758969832e-05,0.000144592249855408,2.73343538158758e-05,2.407028523288e-05
Roseobacter,7.97371862341722e-06,0,4.86318246660615e-05,0,0,0,0,0,0,0,5.77867668303958e-05,0,0,7.52634219769192e-05,3.92141484647661e-05,0,0,0,5.19237758969832e-05,0,0,0
1013-28-CG33,0,9.49902160077512e-05,0,9.25126433945973e-05,9.45134918009546e-05,1.59261028826246e-05,2.5206377213435e-05,1.57890581826794e-05,0,0,5.77867668303958e-05,3.67755222124154e-05,3.3665499596014e-05,0,3.92141484647661e-05,4.51385754265595e-05,8.05464269605e-05,0,2.59618879484916e-05,7.22961249277039e-05,0,2.407028523288e-05
Pseudomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0,1.61092853921e-05,0,0,0,0,0
Synergistaceae,0.000151500653844927,0.000132986302410852,0.000243159123330307,0,1.18141864751193e-05,0.000159261028826246,2.5206377213435e-05,9.47343490960764e-05,0,6.85166152792052e-05,0.000134835789270924,0.000128714327743454,6.7330999192028e-05,0.00120421475163071,0.000431355633112427,2.25692877132798e-05,0.0001449835685289,0.000113055029535626,0.000450006057773855,0,5.46687076317516e-05,0
Aureispira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actibacter,0.000350843619430358,0.000949902160077512,0.00220464271819479,0.00123350191192796,0.000425310713104296,0.000700748526835483,0.00015123826328061,0.000378937396384306,0.000307555616307282,0.0044307411213886,0.00431474525666956,0.00468887908208297,0.00781039590627525,0.00338685398896136,0.00745068820830556,0.00142186512593663,0.0012243056897996,0.00166756168565049,0.00427505754885162,0.00149411991517255,0.000792696260660398,0.00079431941268504
Candidatus Competibacter,3.18948744936689e-05,7.5992172806201e-05,6.4842432888082e-05,6.16750955963982e-05,8.26993053258353e-05,7.96305144131231e-05,7.5619131640305e-05,7.8945290913397e-05,0.000136691385025459,0,0.000154098044881056,0.000147102088849662,0.000235658497172098,0.000200702458605118,0.00019607074232383,0.000135415726279679,0.000161092853921,2.82637573839066e-05,0.000103847551793966,2.40987083092346e-05,8.20030614476274e-05,0.00016849199663016
OM60(NOR5) clade,0.000398685931170861,0.00269772213462013,0.00280443522240954,0.00579745898606143,0.00355607012901092,0.00106704889313585,0.00241981221248976,0.015757480066314,0.00895328571916755,0.00708005024551787,0.00443031879033035,0.00435789938217123,0.00599245892809049,0.000727546412443552,0.00368612995568801,0.00288886882729981,0.0026419228043044,0.00282637573839066,0.00268272842134413,0.00204839020628494,0.00205007653619068,0.0015645685401372
Kordiimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aureisphaera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Microcystaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychroserpens,7.97371862341722e-06,0,0,0,0,0,0,1.57890581826794e-05,0,2.28388717597351e-05,0,0,0,0,0,0,0,2.82637573839066e-05,2.59618879484916e-05,0,0,0
Acidobateria group 26,0,0,4.86318246660615e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,4.3269813247486e-05,0,0,0
Carboxylicivirga,0,0.00134886106731007,0.000210737906886266,0.000400888121376588,5.90709323755966e-05,3.18522057652492e-05,3.78095658201525e-05,0.000189468698192153,0.000444247001332741,0.000205549845837616,0.00088606375806607,0.000202265372168285,0.0014476164826286,7.52634219769192e-05,7.84282969295322e-05,0.00609370768258554,8.05464269605e-05,0.000226110059071253,0.000233656991536425,0.000144592249855408,0.000382680953422261,7.221085569864e-05
Pleomorphomonadaceae,0.00103658342104424,0.000398958907232555,0.000226948515108287,0.000123350191192796,8.26993053258353e-05,0.000398152572065616,0.00131073161509862,0.00162627299281598,0.0023237535454328,0.0022153705606943,0.00304343638640085,0.00483598117093263,0.00016832749798007,0.00173105870546914,0.000784282969295322,0.000203123589419518,6.44371415684e-05,0.000113055029535626,7.78856638454748e-05,4.81974166184692e-05,0.00144872075224142,0
unclassified,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22185707842e-05,0,0,0,0,0
Defluviicoccus,0,1.89980432015502e-05,8.10530411101024e-05,0.000185025286789195,0.000189026983601909,0,8.82223202470225e-05,7.8945290913397e-05,1.70864231281823e-05,4.56777435194701e-05,0.000288933834151979,0,3.3665499596014e-05,0.000125439036628199,7.84282969295322e-05,0.000203123589419518,0.0001933114247052,0.000141318786919533,0.000129809439742458,2.40987083092346e-05,0,7.221085569864e-05
Hypnocyclicus,0.000191369246962013,0.000398958907232555,0.000453897030216574,0.000709263599358579,0.000484381645479892,0.000652970218187609,0.00095784233411053,0.000678929501855214,0.00133274100399822,0.000411099691675231,0.000365982856592507,0.0016732862606649,0.000605978992728252,0.0018314099347717,0,0,0.0001933114247052,5.65275147678132e-05,0.000614431348114302,0.000578368999421631,0.00106603979881916,0.00105909255024672
Ignavibacterium,3.18948744936689e-05,0.000341964777627904,0.00034042277266243,0.000524238312569384,0.000318983034828222,1.59261028826246e-05,0.000126031886067175,0.000315781163653588,0.000119604961897276,0.000411099691675231,0.00140614465953963,0.00040453074433657,0.00050498249394021,0.000175614651279478,0.00070585467236579,0.00180554301706238,0.0013048521167601,0.00186540798733784,0.00160098309015698,0.00214478503952188,0.000574021430133392,0.0007221085569864
Amaricoccus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridia,9.56846234810066e-05,0.000170982388813952,0.000113474257554143,9.25126433945973e-05,3.5442559425358e-05,0.000318522057652492,0.000340286092381372,0.00227362437830583,8.54321156409117e-05,0.000296905332876556,0.000462294134643167,0.000110326566637246,0.00016832749798007,0.00140491721023583,0.000313713187718129,0.000451385754265595,0.0028352342290096,0.000678330177213759,0.000770202675805251,2.40987083092346e-05,0.000574021430133392,0
Desulfatiferula,7.97371862341722e-06,7.5992172806201e-05,0,0,2.36283729502386e-05,0,1.26031886067175e-05,0,0,0,0.000231147067321583,0,0.000100996498788042,0,0.000235284890788597,0.00243748307303422,0.0012404149751917,0.00180888047257002,0.000700970974609274,0.00457875457875458,0.000109337415263503,0
Ornithobacterium,0,0.000189980432015502,0.000145895473998184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Magnetococcus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thiomicrorhabdus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cohaesibacter,0,0,1.62106082220205e-05,3.08375477981991e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73343538158758e-05,0
Rivicola,0.0010206359837974,0.00102589433288371,0.00100505770976527,0.00188109041569014,0.00231558054912339,0.00144927536231884,0.00398260759972273,0.00601563116760085,0.0048354577452756,0.00280918122644741,0.00252335548492729,0.00432112385995881,0.00181793697818476,0.00153035624686402,0.000235284890788597,0.000112846438566399,0.0003866228494104,0.000226110059071253,0.00157502120220849,0.00539811066126856,0.00144872075224142,0.0043326513419184
Hoeflea,7.97371862341722e-06,0.000151984345612402,0.000259369731552328,3.08375477981991e-05,0.00069703700203204,0.000127408823060997,2.5206377213435e-05,4.73671745480382e-05,0.000102518538769094,0.000114194358798675,0.000115573533660792,5.51632833186231e-05,0.000302989496364126,5.01756146512795e-05,3.92141484647661e-05,0.00148957298907646,9.66557123526e-05,0.000113055029535626,4.3269813247486e-05,4.81974166184692e-05,5.46687076317516e-05,0.00033698399326032
Arenicella chitinivorans,7.97371862341722e-06,1.89980432015502e-05,0,0,1.18141864751193e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Desulfotignum,0.000135553216598093,0.000550943252844957,0.00034042277266243,0.000616750955963982,0.00196115495486981,0.000318522057652492,0.000667968996156027,0.000505249861845741,0.0008714075795373,0.00157588215142172,0.00069344120196475,0.000588408355398647,0.00158227848101266,0.000551931761164074,0.000862711266224854,0.00451385754265595,0.0024486113795992,0.00288290325315847,0.000951935891444692,0.00296414112203586,0.000410015307238137,0.00064989770128776
Blfdi19,1.59474372468344e-05,3.79960864031005e-05,0,0.000215862834587394,0.000224469543027267,0,0.000327682903774655,0.00052103892002842,0.00146943238902368,9.13554870389403e-05,3.85245112202639e-05,0.000330979699911739,0.000134661998384056,2.50878073256397e-05,7.84282969295322e-05,0,0,0,0,0.000481974166184693,0.000574021430133392,0.000601757130822
Acidobacteria group 21,3.98685931170861e-05,0.000132986302410852,4.86318246660615e-05,9.25126433945973e-05,0.00017721279712679,1.59261028826246e-05,3.78095658201525e-05,4.73671745480382e-05,1.70864231281823e-05,0.000182710974077881,0.000269671578541847,0.000165489849955869,0.000100996498788042,7.52634219769192e-05,0.000156856593859064,0.00108332581023743,0.0003382949932341,0.00113055029535626,0.000778856638454748,0.00185560053981107,0.000218674830527006,0.00019256228186304
Silicimonas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,1.61092853921e-05,0,0,0,0,0
Granulosicoccus marinus,0,7.5992172806201e-05,3.2421216444041e-05,0,1.18141864751193e-05,3.18522057652492e-05,0,0,0,9.13554870389403e-05,0,0,0,0,0,0.000248262164846077,0,2.82637573839066e-05,1.73079252989944e-05,0,0,0
Macellibacteroides,0.010357860491819,0.0160343484621084,0.0171021916742316,0.00302207968422351,0.00196115495486981,0.0104156712852365,0.00298695569979205,0.00325254598563196,0.00158903735092096,0.00424803014731072,0.0060868727728017,0.00623345101500441,0.00538647993536224,0.0161063723030607,0.0091368965922905,0.0023472059221811,0.0084412655454604,0.00873350103162714,0.00956262872769441,0.00142182379024484,0.00975836431226766,0.00074617884221928
Vibrionaceae,3.18948744936689e-05,1.89980432015502e-05,0,0,0,0,0,3.15781163653588e-05,0,0,1.92622556101319e-05,1.83877611062077e-05,0.000269323996768112,7.52634219769192e-05,0.00109799615701345,0.000519093617405435,0.0004349507055867,0.000537011390294226,0.000320196618031397,0,0,0
Fibrobacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000125439036628199,0.00149013764166111,0.00099304865938431,0.0001288742831368,0.000423956360758599,4.3269813247486e-05,0,0,0
Euzebya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Synechococcales Incertae Sedis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Granulosicoccales,0,0,0,0,1.18141864751193e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geopsychrobacteraceae,1.59474372468344e-05,7.5992172806201e-05,3.2421216444041e-05,6.16750955963982e-05,0.000106327678276074,1.59261028826246e-05,0,6.31562327307176e-05,1.70864231281823e-05,4.56777435194701e-05,1.92622556101319e-05,3.67755222124154e-05,0,0,0,2.25692877132798e-05,0,0.000113055029535626,4.3269813247486e-05,0,0,0
Aquimixticola,0,0,0,0,0,0,0,1.57890581826794e-05,0,4.56777435194701e-05,0,0,0,0,0,0,0,0,1.73079252989944e-05,0,0,0
Geothermobacter,0.00150703281982585,0.00264072800501548,0.000972636493321229,0.00576662143826323,0.00726572468219838,0.00141742315655359,0.00423467137185708,0.00184731980737349,0.0034856303181492,0.0016900765102204,0.00146393142637003,0.00400853192115328,0.00373687045515755,0.00105368790767687,0.00109799615701345,0.00248262164846077,0.0031574199368516,0.00243068313501597,0.00110770721913564,0.00460285328706381,0.00390881259567024,0.00522325189553496
Marinobacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000745068820830556,0.000315970027985917,1.61092853921e-05,0.000113055029535626,2.59618879484916e-05,0,2.73343538158758e-05,0
Kiloniellales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sulfuricurvum,0.000741555831977801,0.00326766343066664,0.00155621838931397,0.0392253607993092,0.0524195453901044,0.000780379041248607,0.00436070325792425,0.00448409252388095,0.00355397601066193,0.00111910471622702,0.00589425021670038,0.00838481906443071,0.00138028548343657,0.000426492724535876,0.000156856593859064,0.000880202220817911,0.0006121528448998,0.000791385206749385,0.0100472506360663,0.0279304029304029,0.0206101027771703,0.131327476230593
Lachnospirales,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Woeseia oceani,0,0,1.62106082220205e-05,0,0,0,0,0,0,0,0,0,0,0,0,4.51385754265595e-05,6.44371415684e-05,0,0,0,0,0
Christensenellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verrucomicrobiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verrucomicrobiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acholeplasma,0.000406659649794278,0.00264072800501548,0.00149137595642589,0.00169606512890095,0.00523368460847786,0.000987418378722726,0.00182746234797404,0.00165785110918134,0.00187950654410006,0.00248943702181112,0.00333237022055283,0.00152618417181524,0.00299622946404525,0.00210737581535374,0.00478412611270146,0.0124131082423039,0.0044461627682196,0.0103445352025098,0.00345293109714938,0.00228937728937729,0.00125738027553029,0.00026477313756168
Candidatus Endobugula,0,0,0,3.08375477981991e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A4b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.77078631398393e-05,0,0,0,0,0,0
Cereibacter,0.000494370554651867,9.49902160077512e-05,0.000616003112436779,0.000154187738990995,5.90709323755966e-05,0.000716674629718108,0.00055454029869557,0.00123154653824899,0.000632197655742747,0.00146168779262304,0.00281228931907926,0.0026294498381877,0.00181793697818476,0.0122679377822378,0.0130975255872319,0.00124131082423039,0.0021747535279335,0.000989231508436732,0.00578950101251363,9.63948332369385e-05,8.20030614476274e-05,2.407028523288e-05
SS1-B-09-64,0,0,0,0,0,3.18522057652492e-05,0,0,0,0,0,0,0,0,0,0,3.22185707842e-05,0,8.6539626494972e-06,0,0,0
PAUC43f marine benthic group,3.18948744936689e-05,0.000151984345612402,0.000210737906886266,3.08375477981991e-05,2.36283729502386e-05,7.96305144131231e-05,3.78095658201525e-05,1.57890581826794e-05,1.70864231281823e-05,9.13554870389403e-05,0.000211884811711451,5.51632833186231e-05,0.00016832749798007,7.52634219769192e-05,0.000392141484647661,0.000361108603412476,0.0002738578516657,0.000339165088606879,0.000553853609567821,0.000216888374783112,0.000136671769079379,2.407028523288e-05
P3OB-42,0,0,1.62106082220205e-05,0.000185025286789195,0.000106327678276074,3.18522057652492e-05,1.26031886067175e-05,0.0005368279782111,0.0002904691931791,6.85166152792052e-05,3.85245112202639e-05,9.19388055310385e-05,3.3665499596014e-05,0,0,0,1.61092853921e-05,0,8.6539626494972e-06,0,2.73343538158758e-05,9.628114093152e-05
R76-B128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
KF-JG30-B3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
Alkanindiges,7.97371862341722e-06,0.000132986302410852,4.86318246660615e-05,0.00542740841248304,8.26993053258353e-05,1.59261028826246e-05,7.5619131640305e-05,0.000442093629115023,0,2.28388717597351e-05,7.70490224405278e-05,0.000147102088849662,0,0,0,0,1.61092853921e-05,2.82637573839066e-05,8.6539626494972e-06,4.81974166184692e-05,0,0.00103502226501384
Spirochaetaceae,2.39211558702516e-05,1.89980432015502e-05,1.62106082220205e-05,3.08375477981991e-05,8.26993053258353e-05,4.77783086478739e-05,0,1.57890581826794e-05,1.70864231281823e-05,0,3.85245112202639e-05,1.83877611062077e-05,0,2.50878073256397e-05,0.000156856593859064,0.00207637446962174,0.0002094207100973,0.000113055029535626,6.05777385464804e-05,0.000385579332947754,2.73343538158758e-05,7.221085569864e-05
Tenderiaceae,2.39211558702516e-05,3.79960864031005e-05,0,0,0,1.59261028826246e-05,5.041275442687e-05,0.000299992105470909,1.70864231281823e-05,0,5.77867668303958e-05,0,3.3665499596014e-05,0,0.000548998078506725,0.000541662905118714,0.0021103163863651,0.000989231508436732,0.000173079252989944,0,0.000273343538158758,0
Rhizobiales Incertae Sedis,1.59474372468344e-05,7.5992172806201e-05,9.72636493321229e-05,0.000185025286789195,0.000165398610651671,0.000127408823060997,0.000113428697460457,0.00131049182916239,0.000683456925127294,0.000479616306954436,0.000250409322931715,0.000275816416593116,0.000302989496364126,5.01756146512795e-05,7.84282969295322e-05,6.77078631398393e-05,1.61092853921e-05,0,0.000103847551793966,0,8.20030614476274e-05,0.0001203514261644
